time,open,high,low,close,Volume
1729794600,2851.42,2852.65,2844.94,2846.17,364.9275
1729795500,2846.17,2851.31,2844.35,2849.48,711.3408
1729796400,2849.48,2851.81,2843.53,2845.86,394.4098
1729797300,2845.86,2868.02,2842.14,2864.28,441.8393
1729798200,2864.28,2870.53,2861.18,2867.44,430.0752
1729799100,2867.44,2873.21,2863.70,2869.47,774.5347
1729800000,2869.47,2877.56,2866.46,2874.55,561.6086
1729800900,2874.55,2875.13,2866.02,2866.59,571.5381
1729801800,2866.59,2877.29,2863.01,2873.70,761.0673
1729802700,2873.70,2876.98,2872.61,2875.89,578.7966
1729803600,2875.89,2891.13,2874.64,2889.87,577.8375
1729804500,2889.87,2895.70,2886.65,2892.47,284.5452
1729805400,2892.47,2895.91,2885.97,2889.41,539.5031
1729806300,2889.41,2891.38,2880.90,2882.87,505.7837
1729807200,2882.87,2893.12,2882.56,2892.81,372.8863
1729808100,2892.81,2893.22,2882.80,2883.22,563.8155
1729809000,2883.22,2887.20,2869.07,2873.04,355.3577
1729809900,2873.04,2879.06,2865.02,2871.04,248.1836
1729810800,2871.04,2871.19,2863.95,2864.10,770.7452
1729811700,2864.10,2864.51,2851.72,2852.13,662.2595
1729812600,2852.13,2853.88,2848.81,2850.56,705.5679
1729813500,2850.56,2851.25,2850.42,2851.11,514.6956
1729814400,2851.11,2853.03,2844.13,2846.05,494.5799
1729815300,2846.05,2847.04,2841.76,2842.75,576.4204
1729816200,2842.75,2843.42,2840.96,2841.62,532.5153
1729817100,2841.62,2845.40,2834.23,2838.00,426.6828
1729818000,2838.00,2839.38,2832.04,2833.41,593.5257
1729818900,2833.41,2840.67,2830.88,2838.13,726.3661
1729819800,2838.13,2838.21,2836.89,2836.97,622.9459
1729820700,2836.97,2844.65,2836.05,2843.73,504.3173
1729821600,2843.73,2845.39,2840.14,2841.80,628.6132
1729822500,2841.80,2850.29,2841.34,2849.83,508.6157
1729823400,2849.83,2854.85,2847.75,2852.77,437.4062
1729824300,2852.77,2860.84,2849.15,2857.22,572.9527
1729825200,2857.22,2866.30,2855.78,2864.86,393.9412
1729826100,2864.86,2874.66,2862.88,2872.68,660.7547
1729827000,2872.68,2872.89,2862.75,2862.96,733.9742
1729827900,2862.96,2864.32,2850.07,2851.42,686.3129
1729828800,2851.42,2851.68,2839.95,2840.20,421.3572
1729829700,2840.20,2842.38,2824.20,2826.37,388.6522
1729830600,2826.37,2833.04,2824.27,2830.93,410.5546
1729831500,2830.93,2831.93,2826.43,2827.43,529.2418
1729832400,2827.43,2827.58,2823.11,2823.26,462.8230
1729833300,2823.26,2825.04,2822.47,2824.25,265.4356
1729834200,2824.25,2836.52,2822.86,2835.12,868.6264
1729835100,2835.12,2836.81,2825.80,2827.48,441.3413
1729836000,2827.48,2834.85,2825.02,2832.39,311.8261
1729836900,2832.39,2832.64,2827.45,2827.70,191.6569
1729837800,2827.70,2831.05,2826.74,2830.09,568.0479
1729838700,2830.09,2832.70,2821.52,2824.13,391.5952
1729839600,2824.13,2826.80,2814.38,2817.04,508.6970
1729840500,2817.04,2818.92,2808.11,2809.98,309.2228
1729841400,2809.98,2821.49,2807.22,2818.71,580.6975
1729842300,2818.71,2821.72,2817.01,2820.01,456.6763
1729843200,2820.01,2821.22,2809.59,2810.79,350.2383
1729844100,2810.79,2815.02,2809.70,2813.92,430.0477
1729845000,2813.92,2821.83,2812.29,2820.19,683.3006
1729845900,2820.19,2820.30,2814.99,2815.11,615.5285
1729846800,2815.11,2822.84,2811.72,2819.45,316.4535
1729847700,2819.45,2820.42,2811.82,2812.79,648.8947
1729848600,2812.79,2817.28,2809.06,2813.55,411.5840
1729849500,2813.55,2827.06,2813.18,2826.69,551.7638
1729850400,2826.69,2827.24,2826.01,2826.56,638.1068
1729851300,2826.56,2829.99,2824.11,2827.54,471.2808
1729852200,2827.54,2832.44,2825.94,2830.84,606.6524
1729853100,2830.84,2833.22,2827.30,2829.68,409.0643
1729854000,2829.68,2836.78,2828.87,2835.97,663.3369
1729854900,2835.97,2844.76,2835.96,2844.74,432.6794
1729855800,2844.74,2851.34,2842.67,2849.27,576.4412
1729856700,2849.27,2850.52,2841.20,2842.46,473.5254
1729857600,2842.46,2849.08,2841.34,2847.96,307.8818
1729858500,2847.96,2852.08,2838.17,2842.29,385.6980
1729859400,2842.29,2842.59,2840.61,2840.90,374.7763
1729860300,2840.90,2841.76,2834.61,2835.47,739.6901
1729861200,2835.47,2837.51,2833.50,2835.54,405.5420
1729862100,2835.54,2836.92,2830.94,2832.32,386.8190
1729863000,2832.32,2833.83,2826.50,2828.01,502.9829
1729863900,2828.01,2838.49,2827.85,2838.33,400.9188
1729864800,2838.33,2845.72,2836.55,2843.94,691.9203
1729865700,2843.94,2853.37,2842.29,2851.71,230.1332
1729866600,2851.71,2852.17,2831.13,2831.58,761.3985
1729867500,2831.58,2837.27,2830.83,2836.51,588.9981
1729868400,2836.51,2847.26,2832.01,2842.74,522.7152
1729869300,2842.74,2844.39,2831.34,2832.99,659.6568
1729870200,2832.99,2836.37,2821.20,2824.57,382.3759
1729871100,2824.57,2826.35,2802.92,2804.69,520.1621
1729872000,2804.69,2805.11,2803.81,2804.23,491.7117
1729872900,2804.23,2805.29,2790.80,2791.86,436.7903
1729873800,2791.86,2803.64,2791.79,2803.58,399.7066
1729874700,2803.58,2804.35,2798.40,2799.17,464.2852
1729875600,2799.17,2804.06,2798.93,2803.82,582.8663
1729876500,2803.82,2804.65,2790.40,2791.23,584.3750
1729877400,2791.23,2793.38,2787.10,2789.26,449.9167
1729878300,2789.26,2792.26,2763.69,2766.67,546.9753
1729879200,2766.67,2773.38,2765.74,2772.44,499.3788
1729880100,2772.44,2792.66,2770.84,2791.05,600.0517
1729881000,2791.05,2792.01,2790.04,2791.00,674.8903
1729881900,2791.00,2794.16,2777.07,2780.22,580.2936
1729882800,2780.22,2784.26,2762.37,2766.39,522.7584
1729883700,2766.39,2767.32,2757.64,2758.57,699.4069
1729884600,2758.57,2764.62,2758.00,2764.05,357.5798
1729885500,2764.05,2765.39,2752.99,2754.33,659.6421
1729886400,2754.33,2756.25,2749.43,2751.35,696.9560
1729887300,2751.35,2751.51,2748.27,2748.43,431.8167
1729888200,2748.43,2750.10,2740.22,2741.89,600.0792
1729889100,2741.89,2751.46,2741.12,2750.69,280.7001
1729890000,2750.69,2756.01,2749.88,2755.21,490.6506
1729890900,2755.21,2764.55,2752.22,2761.56,135.1704
1729891800,2761.56,2769.52,2760.18,2768.14,699.1410
1729892700,2768.14,2777.95,2765.44,2775.23,374.4442
1729893600,2775.23,2779.28,2767.52,2771.57,450.0133
1729894500,2771.57,2774.70,2753.50,2756.61,600.5236
1729895400,2756.61,2759.71,2750.37,2753.46,550.0426
1729896300,2753.46,2754.35,2733.42,2734.31,456.3447
1729897200,2734.31,2736.57,2695.81,2698.04,568.4316
1729898100,2698.04,2702.35,2697.05,2701.35,486.3552
1729899000,2701.35,2725.77,2699.25,2723.66,416.6029
1729899900,2723.66,2747.18,2722.48,2746.00,596.4431
1729900800,2746.00,2746.66,2743.72,2744.37,853.2779
1729901700,2744.37,2752.76,2741.65,2750.03,332.6019
1729902600,2750.03,2765.86,2749.02,2764.85,643.2940
1729903500,2764.85,2765.64,2759.52,2760.32,569.0487
1729904400,2760.32,2762.72,2750.68,2753.08,689.4143
1729905300,2753.08,2767.60,2750.03,2764.54,591.0795
1729906200,2764.54,2765.04,2760.63,2761.12,521.6452
1729907100,2761.12,2764.42,2760.98,2764.27,578.2774
1729908000,2764.27,2767.22,2752.64,2755.58,612.6733
1729908900,2755.58,2762.19,2755.29,2761.91,799.9393
1729909800,2761.91,2774.68,2759.13,2771.89,434.3356
1729910700,2771.89,2772.31,2769.15,2769.57,381.8167
1729911600,2769.57,2770.64,2765.16,2766.23,256.7755
1729912500,2766.23,2770.09,2764.21,2768.07,599.2599
1729913400,2768.07,2776.07,2766.55,2774.54,285.9818
1729914300,2774.54,2778.11,2774.27,2777.84,552.3029
1729915200,2777.84,2778.94,2774.05,2775.15,645.6698
1729916100,2775.15,2776.30,2773.14,2774.28,542.8162
1729917000,2774.28,2776.66,2771.61,2773.99,725.0912
1729917900,2773.99,2779.60,2773.97,2779.59,661.0804
1729918800,2779.59,2791.43,2777.89,2789.72,533.1777
1729919700,2789.72,2790.31,2784.02,2784.61,497.2478
1729920600,2784.61,2796.59,2783.84,2795.82,551.3222
1729921500,2795.82,2797.53,2784.42,2786.13,590.2090
1729922400,2786.13,2787.03,2783.90,2784.81,596.0622
1729923300,2784.81,2792.72,2782.39,2790.29,451.2083
1729924200,2790.29,2799.32,2787.41,2796.43,420.5957
1729925100,2796.43,2800.05,2793.15,2796.77,546.5464
1729926000,2796.77,2803.07,2796.24,2802.54,404.6611
1729926900,2802.54,2804.77,2796.36,2798.59,544.4263
1729927800,2798.59,2800.92,2793.83,2796.17,508.9716
1729928700,2796.17,2801.22,2792.12,2797.17,590.6762
1729929600,2797.17,2800.36,2795.19,2798.38,480.7412
1729930500,2798.38,2803.04,2797.97,2802.63,412.7049
1729931400,2802.63,2803.08,2800.00,2800.46,413.8439
1729932300,2800.46,2803.37,2797.93,2800.85,464.6346
1729933200,2800.85,2802.60,2794.74,2796.49,397.3127
1729934100,2796.49,2804.23,2795.44,2803.18,515.0951
1729935000,2803.18,2803.23,2801.66,2801.71,356.1909
1729935900,2801.71,2802.37,2791.34,2791.99,645.9092
1729936800,2791.99,2802.27,2787.77,2798.04,394.3179
1729937700,2798.04,2805.01,2796.10,2803.07,558.4390
1729938600,2803.07,2803.83,2796.50,2797.27,343.6305
1729939500,2797.27,2798.85,2794.17,2795.75,297.6653
1729940400,2795.75,2795.84,2793.24,2793.32,652.1306
1729941300,2793.32,2794.94,2791.71,2793.33,559.3251
1729942200,2793.33,2797.10,2790.88,2794.65,509.5506
1729943100,2794.65,2797.31,2784.79,2787.43,563.4613
1729944000,2787.43,2788.36,2782.84,2783.77,500.5651
1729944900,2783.77,2785.33,2780.55,2782.11,336.2622
1729945800,2782.11,2783.46,2772.11,2773.46,717.3096
1729946700,2773.46,2775.74,2773.27,2775.55,204.9805
1729947600,2775.55,2776.77,2770.48,2771.68,614.5715
1729948500,2771.68,2775.93,2770.92,2775.16,500.1256
1729949400,2775.16,2775.76,2772.61,2773.21,364.9547
1729950300,2773.21,2773.83,2763.64,2764.26,383.1449
1729951200,2764.26,2770.05,2760.88,2766.68,636.7679
1729952100,2766.68,2771.61,2758.50,2763.43,220.3988
1729953000,2763.43,2765.72,2755.02,2757.31,564.5223
1729953900,2757.31,2764.68,2755.81,2763.18,248.5366
1729954800,2763.18,2764.96,2758.40,2760.18,460.1736
1729955700,2760.18,2770.02,2759.48,2769.32,547.3959
1729956600,2769.32,2773.94,2767.65,2772.27,664.4160
1729957500,2772.27,2772.42,2769.29,2769.45,609.7731
1729958400,2769.45,2771.08,2766.53,2768.15,601.1571
1729959300,2768.15,2783.75,2765.13,2780.71,455.0914
1729960200,2780.71,2782.27,2774.15,2775.70,922.0890
1729961100,2775.70,2776.04,2768.81,2769.15,509.5697
1729962000,2769.15,2773.59,2763.50,2767.94,581.9370
1729962900,2767.94,2776.75,2764.90,2773.70,484.4581
1729963800,2773.70,2781.58,2773.31,2781.20,224.6243
1729964700,2781.20,2782.43,2776.69,2777.93,477.8074
1729965600,2777.93,2782.01,2777.55,2781.64,621.8525
1729966500,2781.64,2790.06,2777.93,2786.35,547.3860
1729967400,2786.35,2787.02,2784.32,2784.99,820.5337
1729968300,2784.99,2788.50,2774.44,2777.95,407.9144
1729969200,2777.95,2786.56,2774.80,2783.41,502.1359
1729970100,2783.41,2786.99,2773.04,2776.62,324.8950
1729971000,2776.62,2778.85,2774.15,2776.38,545.2162
1729971900,2776.38,2787.54,2771.10,2782.26,443.2777
1729972800,2782.26,2786.90,2779.68,2784.33,228.5026
1729973700,2784.33,2786.56,2781.03,2783.26,422.6844
1729974600,2783.26,2787.00,2778.04,2781.77,839.2686
1729975500,2781.77,2783.17,2779.06,2780.46,422.1824
1729976400,2780.46,2785.69,2777.78,2783.01,206.3625
1729977300,2783.01,2784.90,2781.46,2783.35,642.4757
1729978200,2783.35,2787.11,2782.15,2785.91,335.0198
1729979100,2785.91,2789.42,2785.62,2789.13,509.7214
1729980000,2789.13,2796.25,2785.75,2792.86,498.2286
1729980900,2792.86,2795.64,2790.52,2793.30,528.2997
1729981800,2793.30,2804.82,2791.06,2802.58,581.2642
1729982700,2802.58,2805.01,2793.54,2795.97,603.8977
1729983600,2795.97,2801.73,2794.32,2800.08,576.9467
1729984500,2800.08,2804.15,2797.65,2801.71,358.8568
1729985400,2801.71,2803.72,2793.37,2795.36,373.5822
1729986300,2795.36,2796.35,2791.10,2792.08,452.3281
1729987200,2792.08,2794.15,2786.42,2788.49,710.3997
1729988100,2788.49,2790.27,2786.13,2787.92,319.9516
1729989000,2787.92,2788.79,2787.73,2788.60,356.0820
1729989900,2788.60,2792.73,2788.39,2792.53,765.8066
1729990800,2792.53,2794.66,2787.84,2789.97,473.5004
1729991700,2789.97,2795.20,2787.55,2792.77,374.1188
1729992600,2792.77,2795.61,2791.24,2794.07,681.5293
1729993500,2794.07,2795.88,2792.31,2794.12,452.7104
1729994400,2794.12,2794.81,2792.54,2793.23,680.5598
1729995300,2793.23,2795.17,2785.68,2787.62,330.6640
1729996200,2787.62,2788.64,2786.13,2787.16,302.2318
1729997100,2787.16,2790.07,2776.89,2779.79,396.6395
1729998000,2779.79,2782.59,2776.34,2779.14,416.5201
1729998900,2779.14,2787.29,2778.88,2787.02,706.4563
1729999800,2787.02,2791.36,2786.66,2791.00,480.0286
1730000700,2791.00,2799.00,2788.32,2796.32,515.0312
1730001600,2796.32,2797.01,2795.39,2796.09,640.6379
1730002500,2796.09,2796.34,2795.64,2795.89,221.2596
1730003400,2795.89,2797.34,2786.15,2787.60,626.2944
1730004300,2787.60,2794.75,2784.30,2791.44,382.4865
1730005200,2791.44,2797.07,2788.89,2794.51,327.6525
1730006100,2794.51,2797.77,2790.24,2793.50,297.9376
1730007000,2793.50,2797.54,2792.27,2796.31,46.5363
1730007900,2796.31,2796.88,2796.27,2796.84,338.2094
1730008800,2796.84,2797.85,2790.16,2791.17,462.1853
1730009700,2791.17,2791.62,2789.93,2790.38,600.1394
1730010600,2790.38,2795.40,2787.94,2792.95,511.1231
1730011500,2792.95,2795.16,2786.35,2788.55,697.2358
1730012400,2788.55,2790.80,2781.37,2783.61,805.7954
1730013300,2783.61,2783.83,2782.16,2782.38,431.0521
1730014200,2782.38,2787.04,2779.14,2783.80,609.0922
1730015100,2783.80,2784.42,2781.62,2782.24,495.6574
1730016000,2782.24,2787.05,2779.58,2784.39,612.8246
1730016900,2784.39,2784.88,2784.17,2784.67,473.3239
1730017800,2784.67,2791.06,2780.75,2787.13,478.4058
1730018700,2787.13,2793.62,2786.47,2792.96,562.0316
1730019600,2792.96,2794.01,2790.86,2791.91,597.3749
1730020500,2791.91,2793.02,2791.79,2792.90,535.8323
1730021400,2792.90,2793.77,2786.65,2787.51,733.2202
1730022300,2787.51,2795.93,2782.93,2791.34,533.6612
1730023200,2791.34,2796.57,2787.74,2792.96,582.1463
1730024100,2792.96,2796.37,2789.45,2792.85,441.3054
1730025000,2792.85,2794.77,2785.20,2787.13,734.5239
1730025900,2787.13,2788.68,2783.79,2785.35,376.6739
1730026800,2785.35,2785.64,2782.01,2782.31,605.6186
1730027700,2782.31,2794.32,2775.52,2787.52,448.7516
1730028600,2787.52,2793.06,2783.63,2789.16,259.4936
1730029500,2789.16,2792.72,2778.58,2782.12,241.2045
1730030400,2782.12,2782.94,2778.35,2779.17,237.7274
1730031300,2779.17,2785.47,2779.13,2785.44,908.9896
1730032200,2785.44,2787.20,2780.02,2781.79,178.8186
1730033100,2781.79,2786.54,2780.46,2785.21,589.1696
1730034000,2785.21,2796.81,2784.65,2796.24,438.2811
1730034900,2796.24,2803.08,2795.04,2801.88,703.9711
1730035800,2801.88,2808.91,2800.03,2807.05,461.9282
1730036700,2807.05,2810.04,2794.83,2797.81,583.3250
1730037600,2797.81,2798.09,2794.41,2794.69,452.9274
1730038500,2794.69,2795.35,2792.15,2792.82,369.7749
1730039400,2792.82,2795.15,2792.45,2794.79,479.0211
1730040300,2794.79,2796.08,2791.90,2793.19,339.1340
1730041200,2793.19,2800.23,2789.42,2796.46,535.6726
1730042100,2796.46,2800.97,2793.67,2798.18,626.3620
1730043000,2798.18,2806.72,2796.38,2804.92,491.9949
1730043900,2804.92,2810.19,2802.64,2807.91,560.4078
1730044800,2807.91,2816.89,2807.06,2816.03,427.2239
1730045700,2816.03,2817.74,2805.00,2806.70,640.0110
1730046600,2806.70,2807.34,2805.36,2806.00,461.8159
1730047500,2806.00,2816.50,2803.02,2813.51,713.2762
1730048400,2813.51,2816.89,2809.78,2813.16,350.8177
1730049300,2813.16,2813.83,2809.42,2810.09,501.7536
1730050200,2810.09,2816.41,2808.50,2814.81,765.1333
1730051100,2814.81,2815.64,2810.24,2811.07,647.1264
1730052000,2811.07,2813.74,2800.19,2802.85,331.4032
1730052900,2802.85,2813.93,2799.54,2810.61,387.6387
1730053800,2810.61,2812.34,2808.69,2810.42,548.8213
1730054700,2810.42,2811.30,2810.24,2811.13,466.8462
1730055600,2811.13,2821.96,2808.08,2818.90,317.6610
1730056500,2818.90,2836.32,2816.27,2833.67,316.5471
1730057400,2833.67,2837.03,2832.60,2835.96,297.7580
1730058300,2835.96,2842.33,2833.94,2840.31,551.3434
1730059200,2840.31,2842.83,2833.15,2835.67,507.5872
1730060100,2835.67,2840.99,2834.58,2839.90,289.4245
1730061000,2839.90,2841.06,2837.54,2838.70,557.9013
1730061900,2838.70,2842.41,2834.70,2838.41,439.6294
1730062800,2838.41,2840.33,2830.77,2832.68,442.3541
1730063700,2832.68,2839.06,2829.74,2836.12,649.1817
1730064600,2836.12,2837.50,2833.86,2835.24,575.4330
1730065500,2835.24,2835.49,2833.20,2833.45,434.4301
1730066400,2833.45,2843.06,2829.36,2838.97,125.4222
1730067300,2838.97,2844.96,2836.46,2842.45,463.2875
1730068200,2842.45,2842.93,2837.48,2837.97,528.5423
1730069100,2837.97,2840.37,2818.55,2820.94,517.0301
1730070000,2820.94,2822.65,2820.73,2822.43,388.3457
1730070900,2822.43,2825.43,2799.01,2801.98,720.9842
1730071800,2801.98,2805.26,2799.48,2802.76,652.7881
1730072700,2802.76,2802.83,2800.60,2800.68,476.7769
1730073600,2800.68,2805.77,2798.52,2803.61,654.6285
1730074500,2803.61,2803.71,2802.77,2802.87,590.5093
1730075400,2802.87,2803.65,2795.53,2796.30,459.7342
1730076300,2796.30,2798.73,2783.04,2785.46,561.6634
1730077200,2785.46,2790.97,2781.96,2787.47,394.0589
1730078100,2787.47,2789.05,2782.27,2783.85,665.8736
1730079000,2783.85,2786.14,2775.35,2777.64,683.0067
1730079900,2777.64,2781.27,2774.72,2778.35,465.9454
1730080800,2778.35,2779.55,2774.53,2775.73,372.3430
1730081700,2775.73,2782.27,2773.83,2780.37,635.0773
1730082600,2780.37,2782.83,2774.59,2777.06,603.8426
1730083500,2777.06,2777.13,2775.79,2775.87,133.8515
1730084400,2775.87,2788.23,2774.96,2787.32,385.3687
1730085300,2787.32,2790.54,2785.27,2788.49,662.3111
1730086200,2788.49,2789.49,2781.05,2782.04,602.3323
1730087100,2782.04,2790.71,2778.20,2786.87,733.3417
1730088000,2786.87,2795.16,2784.14,2792.43,257.8131
1730088900,2792.43,2795.00,2787.88,2790.45,339.2529
1730089800,2790.45,2797.00,2789.99,2796.55,300.8727
1730090700,2796.55,2798.49,2792.43,2794.37,582.9052
1730091600,2794.37,2797.89,2789.83,2793.35,506.5788
1730092500,2793.35,2799.23,2791.18,2797.05,309.1887
1730093400,2797.05,2799.16,2797.01,2799.13,629.5787
1730094300,2799.13,2802.58,2798.20,2801.65,563.8318
1730095200,2801.65,2804.80,2800.60,2803.75,452.2082
1730096100,2803.75,2807.53,2792.16,2795.93,609.2780
1730097000,2795.93,2797.22,2794.36,2795.64,501.8423
1730097900,2795.64,2800.78,2794.23,2799.36,688.3806
1730098800,2799.36,2827.58,2798.76,2826.97,529.7987
1730099700,2826.97,2830.93,2826.49,2830.45,326.9271
1730100600,2830.45,2832.79,2826.72,2829.07,538.4982
1730101500,2829.07,2835.65,2828.83,2835.41,485.2851
1730102400,2835.41,2849.24,2832.10,2845.92,559.0116
1730103300,2845.92,2849.29,2831.61,2834.96,479.0713
1730104200,2834.96,2836.42,2826.15,2827.61,426.8016
1730105100,2827.61,2835.94,2826.53,2834.86,385.6273
1730106000,2834.86,2840.65,2833.42,2839.21,825.2553
1730106900,2839.21,2839.38,2829.01,2829.17,658.9997
1730107800,2829.17,2833.95,2827.88,2832.66,362.3194
1730108700,2832.66,2845.17,2830.01,2842.52,583.0733
1730109600,2842.52,2846.60,2839.26,2843.34,475.8578
1730110500,2843.34,2852.05,2841.95,2850.65,269.1206
1730111400,2850.65,2856.14,2847.63,2853.12,512.5071
1730112300,2853.12,2854.79,2851.69,2853.36,633.2003
1730113200,2853.36,2853.41,2848.91,2848.95,672.9996
1730114100,2848.95,2849.87,2846.46,2847.38,317.7220
1730115000,2847.38,2848.66,2839.85,2841.13,414.3031
1730115900,2841.13,2846.41,2838.65,2843.94,350.9326
1730116800,2843.94,2855.65,2841.42,2853.13,423.2304
1730117700,2853.13,2869.97,2851.49,2868.32,628.0046
1730118600,2868.32,2871.37,2866.00,2869.05,595.7249
1730119500,2869.05,2871.62,2868.14,2870.71,515.7419
1730120400,2870.71,2877.83,2867.83,2874.95,498.8748
1730121300,2874.95,2874.97,2867.20,2867.23,619.4175
1730122200,2867.23,2882.67,2864.94,2880.37,381.5515
1730123100,2880.37,2881.19,2862.98,2863.80,594.8049
1730124000,2863.80,2872.97,2863.38,2872.55,931.8428
1730124900,2872.55,2873.91,2859.33,2860.69,352.1681
1730125800,2860.69,2863.17,2857.67,2860.16,682.9555
1730126700,2860.16,2862.73,2850.46,2853.03,482.1634
1730127600,2853.03,2853.09,2846.89,2846.96,200.5267
1730128500,2846.96,2847.49,2834.16,2834.69,567.2780
1730129400,2834.69,2838.47,2834.36,2838.14,540.3782
1730130300,2838.14,2845.53,2834.89,2842.28,524.4922
1730131200,2842.28,2852.92,2840.79,2851.42,748.4694
1730132100,2851.42,2860.98,2848.40,2857.96,490.4545
1730133000,2857.96,2862.53,2855.55,2860.12,556.1629
1730133900,2860.12,2860.36,2846.71,2846.95,515.7596
1730134800,2846.95,2859.92,2846.06,2859.02,314.4188
1730135700,2859.02,2868.31,2857.86,2867.15,826.0001
1730136600,2867.15,2881.21,2864.44,2878.48,696.7854
1730137500,2878.48,2879.06,2864.27,2864.84,451.9777
1730138400,2864.84,2872.34,2864.80,2872.29,345.0898
1730139300,2872.29,2872.32,2861.95,2861.98,205.5842
1730140200,2861.98,2863.08,2859.58,2860.68,391.3951
1730141100,2860.68,2884.22,2857.24,2880.76,351.1314
1730142000,2880.76,2897.26,2880.20,2896.70,583.0611
1730142900,2896.70,2917.28,2892.60,2913.16,531.1977
1730143800,2913.16,2913.94,2907.22,2908.01,312.1175
1730144700,2908.01,2913.05,2901.78,2906.83,372.2008
1730145600,2906.83,2908.06,2898.78,2900.01,527.5946
1730146500,2900.01,2900.88,2894.48,2895.35,352.1209
1730147400,2895.35,2906.76,2894.79,2906.20,442.8307
1730148300,2906.20,2915.48,2903.07,2912.33,518.7258
1730149200,2912.33,2918.36,2911.41,2917.43,556.8461
1730150100,2917.43,2921.16,2910.50,2914.22,102.5079
1730151000,2914.22,2920.39,2912.46,2918.63,567.5184
1730151900,2918.63,2921.06,2915.22,2917.66,623.2738
1730152800,2917.66,2932.13,2916.29,2930.75,524.7180
1730153700,2930.75,2931.13,2920.47,2920.85,497.2724
1730154600,2920.85,2924.51,2913.30,2916.96,329.9547
1730155500,2916.96,2925.13,2916.63,2924.80,580.4789
1730156400,2924.80,2925.40,2917.73,2918.34,437.2831
1730157300,2918.34,2921.34,2907.71,2910.70,337.3135
1730158200,2910.70,2911.18,2907.48,2907.95,331.2000
1730159100,2907.95,2911.64,2907.23,2910.92,444.4482
1730160000,2910.92,2911.52,2898.78,2899.38,335.2812
1730160900,2899.38,2899.87,2894.65,2895.14,517.4930
1730161800,2895.14,2898.62,2892.96,2896.44,312.5302
1730162700,2896.44,2913.25,2892.25,2909.04,366.0698
1730163600,2909.04,2911.90,2908.61,2911.47,752.6776
1730164500,2911.47,2923.88,2908.44,2920.85,730.2579
1730165400,2920.85,2925.76,2918.79,2923.71,624.7212
1730166300,2923.71,2937.51,2920.05,2933.84,368.9334
1730167200,2933.84,2965.33,2933.49,2964.97,689.5770
1730168100,2964.97,2984.30,2959.64,2978.94,514.2062
1730169000,2978.94,2981.95,2977.65,2980.66,538.4113
1730169900,2980.66,2982.62,2971.33,2973.29,533.9199
1730170800,2973.29,2978.81,2968.14,2973.66,340.3129
1730171700,2973.66,2974.57,2968.36,2969.26,285.8124
1730172600,2969.26,2970.69,2961.71,2963.13,290.6074
1730173500,2963.13,2965.86,2949.21,2951.93,628.8846
1730174400,2951.93,2960.61,2949.51,2958.19,462.0849
1730175300,2958.19,2969.28,2953.79,2964.87,306.1924
1730176200,2964.87,2965.41,2959.22,2959.77,728.2887
1730177100,2959.77,2971.37,2958.28,2969.87,673.3195
1730178000,2969.87,2971.15,2957.79,2959.06,745.2081
1730178900,2959.06,2959.38,2950.54,2950.86,743.2340
1730179800,2950.86,2952.50,2949.69,2951.33,562.5121
1730180700,2951.33,2952.02,2949.35,2950.04,667.6161
1730181600,2950.04,2961.62,2948.37,2959.95,515.3737
1730182500,2959.95,2960.64,2958.88,2959.57,432.4368
1730183400,2959.57,2969.24,2957.81,2967.48,615.4063
1730184300,2967.48,2971.08,2960.08,2963.68,528.6565
1730185200,2963.68,2964.55,2952.95,2953.81,787.1784
1730186100,2953.81,2958.40,2944.69,2949.27,698.1402
1730187000,2949.27,2949.65,2940.85,2941.24,692.0273
1730187900,2941.24,2953.87,2939.88,2952.51,518.5765
1730188800,2952.51,2963.32,2950.08,2960.89,388.0341
1730189700,2960.89,2974.06,2960.84,2974.01,486.3142
1730190600,2974.01,2984.52,2972.58,2983.08,761.2175
1730191500,2983.08,2984.48,2976.64,2978.04,710.0594
1730192400,2978.04,2985.14,2976.42,2983.52,603.5621
1730193300,2983.52,2995.38,2979.51,2991.36,724.7737
1730194200,2991.36,2995.74,2989.53,2993.91,380.8668
1730195100,2993.91,3001.92,2991.96,2999.97,551.5014
1730196000,2999.97,3001.30,2986.45,2987.78,563.3290
1730196900,2987.78,2993.21,2981.02,2986.44,317.7623
1730197800,2986.44,2989.20,2983.58,2986.34,555.3833
1730198700,2986.34,2986.73,2979.09,2979.47,442.7628
1730199600,2979.47,2984.74,2978.63,2983.89,681.5928
1730200500,2983.89,2984.48,2980.70,2981.28,774.6400
1730201400,2981.28,2992.68,2980.57,2991.96,410.2988
1730202300,2991.96,2992.80,2986.22,2987.06,512.7799
1730203200,2987.06,2987.88,2972.27,2973.09,875.6597
1730204100,2973.09,2974.50,2972.95,2974.36,733.7866
1730205000,2974.36,2978.02,2974.29,2977.95,238.0057
1730205900,2977.95,2979.79,2967.72,2969.56,450.4555
1730206800,2969.56,2974.20,2965.64,2970.29,623.9921
1730207700,2970.29,2980.06,2967.36,2977.12,540.7698
1730208600,2977.12,2983.34,2975.14,2981.35,433.1823
1730209500,2981.35,2997.59,2981.10,2997.34,876.2951
1730210400,2997.34,2999.65,2987.42,2989.72,459.8231
1730211300,2989.72,2990.44,2977.57,2978.29,327.1870
1730212200,2978.29,2994.11,2976.32,2992.13,593.3729
1730213100,2992.13,2996.33,2981.37,2985.55,661.3282
