time,open,high,low,close,Volume
1727292600,130.13,130.37,130.13,130.37,685.3781
1727293500,130.37,130.50,130.28,130.42,254.4797
1727294400,130.42,130.94,130.36,130.88,566.9877
1727295300,130.88,131.01,130.57,130.70,265.1688
1727296200,130.70,130.86,130.69,130.85,548.2989
1727297100,130.85,130.94,130.85,130.93,509.2495
1727298000,130.93,131.14,130.92,131.13,536.7236
1727298900,131.13,131.46,130.34,130.67,285.7041
1727299800,130.67,131.09,130.38,130.79,561.4487
1727300700,130.79,130.79,130.61,130.61,393.5593
1727301600,130.61,130.72,130.05,130.16,553.7679
1727302500,130.16,130.49,130.09,130.43,532.2341
1727303400,130.43,130.43,130.17,130.17,446.8897
1727304300,130.17,130.19,130.08,130.09,365.9075
1727305200,130.09,130.20,129.35,129.46,409.0382
1727306100,129.46,129.55,128.67,128.76,772.3238
1727307000,128.76,128.93,128.24,128.41,338.3702
1727307900,128.41,129.12,128.35,129.07,532.4700
1727308800,129.07,129.33,129.01,129.27,728.1994
1727309700,129.27,129.49,129.25,129.47,294.9502
1727310600,129.47,129.67,129.16,129.36,596.6036
1727311500,129.36,129.38,128.39,128.41,692.4967
1727312400,128.41,128.48,128.35,128.41,679.5777
1727313300,128.41,128.79,128.21,128.59,243.5611
1727314200,128.59,128.87,128.50,128.78,448.7317
1727315100,128.78,129.25,128.73,129.20,677.9692
1727316000,129.20,129.23,128.69,128.72,312.0805
1727316900,128.72,128.91,128.43,128.62,366.8356
1727317800,128.62,128.87,128.62,128.87,764.9947
1727318700,128.87,128.97,128.83,128.92,553.2141
1727319600,128.92,129.28,128.74,129.09,521.4812
1727320500,129.09,129.11,128.95,128.96,501.6106
1727321400,128.96,129.45,128.83,129.33,503.9296
1727322300,129.33,129.45,129.32,129.44,612.9084
1727323200,129.44,129.56,129.17,129.29,416.4616
1727324100,129.29,129.57,129.05,129.33,535.3181
1727325000,129.33,129.48,129.11,129.26,610.3140
1727325900,129.26,129.38,129.14,129.26,404.0180
1727326800,129.26,129.82,129.03,129.59,560.4544
1727327700,129.59,129.89,129.42,129.72,499.7140
1727328600,129.72,130.25,129.64,130.17,335.7034
1727329500,130.17,130.30,129.59,129.71,350.2260
1727330400,129.71,130.02,129.68,129.99,785.5119
1727331300,129.99,130.17,129.66,129.85,256.5937
1727332200,129.85,130.69,129.75,130.58,566.2294
1727333100,130.58,130.75,130.50,130.67,784.0512
1727334000,130.67,131.08,130.45,130.85,242.3726
1727334900,130.85,131.48,130.84,131.47,696.6101
1727335800,131.47,131.56,131.35,131.44,450.2404
1727336700,131.44,131.57,131.41,131.54,409.3348
1727337600,131.54,131.64,131.46,131.56,365.1069
1727338500,131.56,131.82,131.18,131.44,455.5886
1727339400,131.44,131.53,131.25,131.34,411.7726
1727340300,131.34,131.34,131.11,131.11,585.4600
1727341200,131.11,131.17,131.03,131.09,666.7301
1727342100,131.09,131.64,131.01,131.56,556.2341
1727343000,131.56,131.65,131.03,131.11,566.7017
1727343900,131.11,131.28,130.90,131.06,419.0873
1727344800,131.06,131.96,130.95,131.85,513.1229
1727345700,131.85,133.06,131.73,132.94,475.6630
1727346600,132.94,133.65,132.90,133.61,335.3655
1727347500,133.61,133.99,133.40,133.78,125.0709
1727348400,133.78,133.95,133.61,133.79,456.7763
1727349300,133.79,134.13,133.03,133.37,400.1806
1727350200,133.37,133.64,133.28,133.54,354.3088
1727351100,133.54,133.57,133.34,133.37,760.7851
1727352000,133.37,133.72,133.16,133.51,343.0814
1727352900,133.51,133.85,133.46,133.79,268.9022
1727353800,133.79,135.07,133.76,135.04,537.2426
1727354700,135.04,135.12,134.39,134.46,347.6698
1727355600,134.46,134.78,134.41,134.73,479.5282
1727356500,134.73,134.89,134.40,134.56,535.4957
1727357400,134.56,134.62,134.30,134.36,443.9044
1727358300,134.36,134.58,134.29,134.51,644.2368
1727359200,134.51,135.56,134.38,135.43,354.8866
1727360100,135.43,135.45,135.03,135.05,522.5140
1727361000,135.05,135.18,134.47,134.60,473.7151
1727361900,134.60,134.69,133.87,133.96,724.9533
1727362800,133.96,134.34,133.95,134.33,580.9897
1727363700,134.33,135.11,134.29,135.07,639.4910
1727364600,135.07,135.78,134.99,135.70,658.6010
1727365500,135.70,136.01,135.09,135.40,324.5540
1727366400,135.40,135.54,135.14,135.29,564.8906
1727367300,135.29,135.83,134.95,135.50,585.5331
1727368200,135.50,135.54,135.17,135.21,727.5578
1727369100,135.21,135.35,134.98,135.11,654.4169
1727370000,135.11,135.88,134.82,135.58,419.1953
1727370900,135.58,135.66,135.11,135.18,435.1628
1727371800,135.18,135.34,134.73,134.88,574.8049
1727372700,134.88,134.94,134.46,134.52,760.1313
1727373600,134.52,135.13,134.46,135.07,549.8581
1727374500,135.07,135.09,134.25,134.27,428.8168
1727375400,134.27,134.45,134.19,134.37,567.5035
1727376300,134.37,134.79,134.25,134.67,393.1080
1727377200,134.67,134.75,134.41,134.49,453.0626
1727378100,134.49,134.63,134.10,134.24,763.1556
1727379000,134.24,134.36,133.51,133.63,601.1353
1727379900,133.63,133.69,132.86,132.92,515.0500
1727380800,132.92,133.22,132.56,132.86,471.4150
1727381700,132.86,133.07,132.35,132.55,311.8296
1727382600,132.55,133.09,132.50,133.04,789.9664
1727383500,133.04,133.09,132.84,132.89,596.5758
1727384400,132.89,133.71,132.77,133.59,356.3444
1727385300,133.59,133.66,133.23,133.30,516.4846
1727386200,133.30,133.64,133.14,133.48,398.1622
1727387100,133.48,134.62,133.20,134.34,374.1872
1727388000,134.34,134.66,134.33,134.66,375.5598
1727388900,134.66,134.67,134.42,134.43,748.3317
1727389800,134.43,135.04,134.39,135.00,108.6531
1727390700,135.00,135.11,134.64,134.75,395.3293
1727391600,134.75,134.85,134.53,134.62,239.3245
1727392500,134.62,134.67,134.58,134.62,612.7750
1727393400,134.62,135.01,134.62,135.00,449.6335
1727394300,135.00,135.22,135.00,135.22,343.5561
1727395200,135.22,135.26,135.10,135.14,578.3952
1727396100,135.14,135.21,135.09,135.15,519.8019
1727397000,135.15,135.57,135.09,135.50,639.2506
1727397900,135.50,135.58,135.50,135.58,462.2538
1727398800,135.58,135.59,135.22,135.23,662.2635
1727399700,135.23,135.52,135.12,135.40,545.4129
1727400600,135.40,135.59,134.97,135.15,552.6885
1727401500,135.15,135.44,135.05,135.34,538.9139
1727402400,135.34,135.61,134.66,134.92,795.1223
1727403300,134.92,135.09,134.18,134.35,688.2147
1727404200,134.35,134.54,134.20,134.39,703.7099
1727405100,134.39,134.46,134.11,134.18,571.8145
1727406000,134.18,134.70,134.04,134.56,290.3943
1727406900,134.56,134.58,134.40,134.42,502.3553
1727407800,134.42,135.36,134.40,135.35,474.1499
1727408700,135.35,136.27,135.16,136.09,672.4129
1727409600,136.09,136.57,135.98,136.46,488.3401
1727410500,136.46,136.61,136.17,136.31,372.5286
1727411400,136.31,136.56,136.15,136.39,581.3242
1727412300,136.39,136.43,136.36,136.40,450.9191
1727413200,136.40,136.69,136.34,136.63,555.1687
1727414100,136.63,136.85,135.71,135.93,803.5530
1727415000,135.93,135.98,135.65,135.70,230.5893
1727415900,135.70,136.11,135.60,136.01,618.7769
1727416800,136.01,136.20,135.51,135.70,439.8851
1727417700,135.70,135.80,135.45,135.55,435.8942
1727418600,135.55,135.59,134.68,134.72,678.1135
1727419500,134.72,134.88,134.65,134.81,687.5617
1727420400,134.81,135.28,134.67,135.14,416.1006
1727421300,135.14,135.30,135.13,135.29,680.0530
1727422200,135.29,135.31,134.76,134.78,517.6978
1727423100,134.78,134.84,134.58,134.64,591.4228
1727424000,134.64,135.40,134.40,135.15,605.8087
1727424900,135.15,135.46,134.98,135.29,592.6979
1727425800,135.29,135.95,135.25,135.91,442.3797
1727426700,135.91,136.11,135.71,135.91,582.7908
1727427600,135.91,136.33,135.80,136.22,552.9765
1727428500,136.22,136.28,135.62,135.67,465.2254
1727429400,135.67,135.78,135.50,135.60,711.2276
1727430300,135.60,136.06,135.32,135.79,350.5709
1727431200,135.79,135.89,134.80,134.90,323.3465
1727432100,134.90,134.93,134.73,134.76,665.3586
1727433000,134.76,135.07,134.70,135.01,641.1332
1727433900,135.01,135.07,134.79,134.85,699.4922
1727434800,134.85,134.86,134.67,134.68,729.1247
1727435700,134.68,134.71,134.12,134.15,520.5107
1727436600,134.15,134.32,133.84,134.02,399.3240
1727437500,134.02,134.16,133.72,133.86,537.6772
1727438400,133.86,134.27,133.71,134.12,575.3704
1727439300,134.12,134.25,133.95,134.09,394.9219
1727440200,134.09,135.41,133.91,135.22,768.3010
1727441100,135.22,135.37,134.69,134.84,285.5932
1727442000,134.84,134.92,134.75,134.83,551.7139
1727442900,134.83,134.99,134.47,134.64,737.1806
1727443800,134.64,134.65,134.08,134.10,677.3850
1727444700,134.10,135.01,133.92,134.83,441.6262
1727445600,134.83,135.97,134.79,135.93,416.6267
1727446500,135.93,136.46,135.89,136.42,575.2321
1727447400,136.42,136.43,136.37,136.38,381.2239
1727448300,136.38,136.57,135.74,135.94,356.5143
1727449200,135.94,136.70,135.81,136.58,161.8326
1727450100,136.58,136.63,136.45,136.51,504.0961
1727451000,136.51,136.59,136.05,136.13,686.7952
1727451900,136.13,136.26,135.38,135.51,400.3219
1727452800,135.51,135.74,135.33,135.57,459.3805
1727453700,135.57,135.59,135.18,135.20,655.6432
1727454600,135.20,135.53,135.11,135.44,595.4164
1727455500,135.44,136.08,135.41,136.05,454.3322
1727456400,136.05,136.41,134.83,135.19,473.2971
1727457300,135.19,135.21,135.09,135.11,560.6938
1727458200,135.11,135.13,134.33,134.35,508.9996
1727459100,134.35,134.81,134.30,134.76,300.9750
1727460000,134.76,134.78,133.99,134.01,406.5228
1727460900,134.01,134.04,133.48,133.51,426.7731
1727461800,133.51,133.75,133.25,133.50,337.7706
1727462700,133.50,133.96,133.46,133.92,331.8011
1727463600,133.92,134.04,133.23,133.35,639.2477
1727464500,133.35,133.86,132.92,133.44,622.5945
1727465400,133.44,133.80,133.33,133.70,661.7789
1727466300,133.70,134.00,133.65,133.95,766.3111
1727467200,133.95,134.10,133.70,133.85,494.6308
1727468100,133.85,133.93,133.65,133.74,339.0741
1727469000,133.74,134.27,133.48,134.01,496.6004
1727469900,134.01,134.13,133.98,134.10,546.8855
1727470800,134.10,134.44,133.96,134.30,313.0613
1727471700,134.30,134.57,134.26,134.53,461.8783
1727472600,134.53,134.69,133.91,134.07,329.2220
1727473500,134.07,134.14,134.06,134.14,607.3945
1727474400,134.14,134.37,134.03,134.27,799.6142
1727475300,134.27,134.37,133.97,134.08,478.5780
1727476200,134.08,134.08,134.00,134.01,463.5766
1727477100,134.01,134.34,133.61,133.95,497.2311
1727478000,133.95,134.07,133.75,133.88,444.0876
1727478900,133.88,134.46,133.63,134.22,595.1139
1727479800,134.22,134.26,134.09,134.13,707.0722
1727480700,134.13,134.36,134.03,134.26,602.4384
1727481600,134.26,134.36,133.91,134.01,715.9456
1727482500,134.01,134.02,133.48,133.48,518.5838
1727483400,133.48,133.96,133.29,133.77,467.8769
1727484300,133.77,134.12,133.51,133.87,648.2019
1727485200,133.87,133.98,133.51,133.62,598.4233
1727486100,133.62,133.65,133.43,133.46,460.8717
1727487000,133.46,133.54,133.12,133.20,640.1721
1727487900,133.20,134.12,132.96,133.88,446.0432
1727488800,133.88,134.25,133.56,133.93,461.7616
1727489700,133.93,134.04,133.80,133.91,258.3520
1727490600,133.91,134.05,133.69,133.84,560.2868
1727491500,133.84,134.21,133.72,134.09,765.1058
1727492400,134.09,134.21,133.98,134.11,553.3343
1727493300,134.11,134.22,133.76,133.87,551.5043
1727494200,133.87,134.44,133.71,134.29,407.1597
1727495100,134.29,134.76,134.18,134.66,354.6889
1727496000,134.66,134.76,134.12,134.23,136.2219
1727496900,134.23,134.69,134.20,134.67,681.4485
1727497800,134.67,134.68,134.46,134.47,609.1297
1727498700,134.47,134.65,134.42,134.60,348.8433
1727499600,134.60,135.22,134.49,135.10,703.3133
1727500500,135.10,135.58,134.92,135.39,561.8548
1727501400,135.39,135.81,135.31,135.73,279.2507
1727502300,135.73,135.99,135.60,135.86,562.8429
1727503200,135.86,135.95,135.09,135.18,429.8258
1727504100,135.18,136.07,135.16,136.05,575.4523
1727505000,136.05,136.08,135.43,135.47,493.3802
1727505900,135.47,135.52,135.40,135.46,373.1227
1727506800,135.46,135.79,135.41,135.74,381.3657
1727507700,135.74,135.93,135.63,135.82,475.6019
1727508600,135.82,136.11,135.70,135.99,468.6175
1727509500,135.99,136.15,135.41,135.58,552.5869
1727510400,135.58,135.77,134.76,134.95,443.6383
1727511300,134.95,135.08,134.89,135.02,555.7665
1727512200,135.02,135.33,134.94,135.25,429.0633
1727513100,135.25,135.33,134.75,134.83,441.1925
1727514000,134.83,134.92,134.40,134.49,640.8710
1727514900,134.49,134.92,134.40,134.82,447.0158
1727515800,134.82,135.34,134.64,135.15,316.0400
1727516700,135.15,135.50,135.07,135.42,366.3001
1727517600,135.42,135.90,135.35,135.83,637.8051
1727518500,135.83,135.87,135.60,135.63,451.5621
1727519400,135.63,136.25,135.37,135.98,399.8999
1727520300,135.98,136.31,135.87,136.21,491.7358
1727521200,136.21,136.28,136.09,136.16,432.0067
1727522100,136.16,136.49,135.51,135.85,396.5945
1727523000,135.85,136.67,135.61,136.44,518.5923
1727523900,136.44,136.73,136.19,136.47,798.8352
1727524800,136.47,136.62,136.34,136.48,383.6524
1727525700,136.48,136.55,136.07,136.13,539.3120
1727526600,136.13,136.17,135.35,135.38,719.5572
1727527500,135.38,136.29,135.13,136.05,362.3402
1727528400,136.05,136.22,135.46,135.63,453.5781
1727529300,135.63,136.47,135.58,136.42,710.5255
1727530200,136.42,136.46,136.29,136.33,652.8000
1727531100,136.33,136.58,136.02,136.27,461.1033
1727532000,136.27,136.70,136.18,136.62,408.7120
1727532900,136.62,137.29,136.60,137.27,712.3274
1727533800,137.27,137.50,137.26,137.49,455.4443
1727534700,137.49,137.61,136.98,137.09,611.4238
1727535600,137.09,137.30,137.04,137.25,354.3182
1727536500,137.25,137.30,137.08,137.12,499.4891
1727537400,137.12,137.39,137.00,137.27,430.6874
1727538300,137.27,137.56,137.15,137.43,823.4934
1727539200,137.43,137.64,137.32,137.52,349.3466
1727540100,137.52,137.54,137.46,137.47,538.0943
1727541000,137.47,137.55,136.98,137.06,475.4064
1727541900,137.06,137.14,136.96,137.04,513.2880
1727542800,137.04,137.19,136.85,137.01,721.0183
1727543700,137.01,137.28,136.98,137.26,497.6168
1727544600,137.26,137.50,137.21,137.46,528.5661
1727545500,137.46,137.54,137.24,137.32,354.2986
1727546400,137.32,137.92,137.18,137.78,677.1868
1727547300,137.78,137.98,137.74,137.94,729.9034
1727548200,137.94,138.22,137.75,138.03,326.0405
1727549100,138.03,138.14,137.57,137.68,462.5675
1727550000,137.68,137.81,137.52,137.65,721.2951
1727550900,137.65,137.67,137.28,137.29,298.6914
1727551800,137.29,137.59,136.94,137.24,861.0407
1727552700,137.24,137.38,136.97,137.11,737.9567
1727553600,137.11,137.34,136.77,137.00,554.1183
1727554500,137.00,137.20,136.49,136.68,664.5733
1727555400,136.68,136.82,136.28,136.42,527.7490
1727556300,136.42,136.58,135.97,136.12,515.0952
1727557200,136.12,136.46,135.97,136.31,764.8148
1727558100,136.31,136.75,136.30,136.74,580.4777
1727559000,136.74,137.18,136.53,136.98,330.1717
1727559900,136.98,137.49,136.66,137.18,381.4435
1727560800,137.18,137.19,136.75,136.76,350.8410
1727561700,136.76,137.07,136.73,137.04,433.1739
1727562600,137.04,137.34,136.47,136.76,514.1236
1727563500,136.76,136.80,136.29,136.32,555.1370
1727564400,136.32,136.61,136.23,136.52,720.4101
1727565300,136.52,136.61,136.05,136.14,728.9236
1727566200,136.14,136.60,136.00,136.45,561.6692
1727567100,136.45,136.80,136.37,136.71,655.8250
1727568000,136.71,136.86,136.50,136.65,404.0218
1727568900,136.65,137.37,136.54,137.26,599.2867
1727569800,137.26,137.42,136.77,136.93,462.3680
1727570700,136.93,137.01,136.33,136.41,352.0563
1727571600,136.41,137.21,136.39,137.18,456.3536
1727572500,137.18,137.83,137.09,137.74,474.9088
1727573400,137.74,137.95,137.70,137.91,668.6786
1727574300,137.91,138.68,137.87,138.64,496.2486
1727575200,138.64,138.87,138.48,138.70,559.7221
1727576100,138.70,139.00,138.58,138.88,409.2342
1727577000,138.88,139.06,138.60,138.79,638.9822
1727577900,138.79,138.96,138.75,138.93,449.2040
1727578800,138.93,138.96,138.54,138.58,494.0971
1727579700,138.58,138.74,138.16,138.32,390.5458
1727580600,138.32,138.49,138.24,138.41,422.6050
1727581500,138.41,138.55,137.74,137.87,560.6654
1727582400,137.87,138.03,137.45,137.60,634.6530
1727583300,137.60,137.61,137.30,137.30,245.9408
1727584200,137.30,137.49,137.11,137.30,380.6155
1727585100,137.30,137.73,137.10,137.53,458.6249
1727586000,137.53,137.95,137.30,137.72,569.9475
1727586900,137.72,138.19,137.48,137.95,147.4266
1727587800,137.95,138.21,136.81,137.06,864.6370
1727588700,137.06,137.30,137.05,137.29,539.1264
1727589600,137.29,137.37,137.16,137.24,501.2410
1727590500,137.24,137.38,137.15,137.29,600.1009
1727591400,137.29,137.45,137.21,137.37,361.5156
1727592300,137.37,138.00,137.01,137.64,518.3413
1727593200,137.64,137.93,137.57,137.86,777.3694
1727594100,137.86,138.02,137.32,137.47,428.1346
1727595000,137.47,137.71,137.37,137.61,519.5030
1727595900,137.61,137.76,137.52,137.67,413.7059
1727596800,137.67,137.99,137.49,137.81,530.9390
1727597700,137.81,137.90,137.41,137.50,354.6782
1727598600,137.50,137.87,137.43,137.80,450.0827
1727599500,137.80,137.83,137.43,137.47,305.4591
1727600400,137.47,137.98,137.38,137.89,501.3371
1727601300,137.89,138.01,137.59,137.71,362.2310
1727602200,137.71,137.83,137.57,137.69,332.0381
1727603100,137.69,137.69,137.64,137.64,442.6168
1727604000,137.64,137.64,137.32,137.33,402.5599
1727604900,137.33,137.35,137.02,137.05,605.7792
1727605800,137.05,137.44,136.97,137.36,679.4754
1727606700,137.36,137.38,137.15,137.17,690.2777
1727607600,137.17,138.04,137.16,138.02,451.1324
1727608500,138.02,138.18,137.75,137.91,480.2100
1727609400,137.91,138.03,137.81,137.93,677.6567
1727610300,137.93,138.16,137.52,137.74,623.2447
1727611200,137.74,138.02,137.67,137.94,429.5257
1727612100,137.94,137.98,137.28,137.32,462.2910
1727613000,137.32,137.60,137.23,137.51,574.1449
1727613900,137.51,137.80,136.65,136.94,570.2122
1727614800,136.94,137.98,136.52,137.57,690.2024
1727615700,137.57,137.59,137.38,137.40,278.4927
1727616600,137.40,137.50,137.30,137.39,396.5491
1727617500,137.39,137.41,137.31,137.32,789.7362
1727618400,137.32,137.58,137.15,137.40,433.5284
1727619300,137.40,137.58,136.85,137.04,402.4068
1727620200,137.04,137.22,137.03,137.22,600.9623
1727621100,137.22,137.27,137.12,137.18,513.2300
1727622000,137.18,137.46,136.92,137.21,763.9571
1727622900,137.21,137.29,137.06,137.14,212.6886
1727623800,137.14,137.70,136.82,137.38,387.3599
1727624700,137.38,137.81,137.22,137.65,443.6928
1727625600,137.65,137.71,137.49,137.55,618.5488
1727626500,137.55,137.76,137.25,137.45,673.3505
1727627400,137.45,137.82,137.11,137.48,458.4007
1727628300,137.48,137.50,137.42,137.45,373.7395
1727629200,137.45,137.68,137.44,137.67,632.1852
1727630100,137.67,137.85,136.97,137.15,389.1899
1727631000,137.15,137.21,137.03,137.09,389.0339
1727631900,137.09,137.45,137.03,137.38,469.8486
1727632800,137.38,137.54,137.23,137.38,546.2184
1727633700,137.38,137.45,137.21,137.28,525.9301
1727634600,137.28,137.58,137.24,137.53,499.8067
1727635500,137.53,137.60,136.92,136.99,672.8410
1727636400,136.99,137.44,136.98,137.43,190.2368
1727637300,137.43,137.99,137.41,137.96,874.3225
1727638200,137.96,138.16,137.83,138.03,413.6310
1727639100,138.03,138.72,137.87,138.57,346.5621
1727640000,138.57,139.15,138.18,138.77,470.6454
1727640900,138.77,138.81,138.38,138.42,443.0924
1727641800,138.42,138.56,137.74,137.88,538.2820
1727642700,137.88,138.02,137.23,137.37,566.5684
1727643600,137.37,137.69,137.18,137.50,369.0350
1727644500,137.50,137.86,137.32,137.68,453.8489
1727645400,137.68,137.91,137.61,137.84,486.1127
1727646300,137.84,138.25,137.64,138.05,690.5732
1727647200,138.05,138.08,137.81,137.85,293.5022
1727648100,137.85,138.57,137.60,138.32,187.5839
1727649000,138.32,138.36,138.31,138.36,604.9017
1727649900,138.36,138.41,138.33,138.39,500.6014
1727650800,138.39,138.54,138.15,138.31,464.8225
1727651700,138.31,138.40,137.84,137.93,594.8735
1727652600,137.93,138.26,137.89,138.22,715.4495
1727653500,138.22,138.51,138.19,138.48,470.4977
1727654400,138.48,138.73,138.14,138.39,427.1552
1727655300,138.39,138.41,137.39,137.42,445.0713
1727656200,137.42,138.51,137.32,138.42,560.7243
1727657100,138.42,139.33,138.41,139.33,454.5520
1727658000,139.33,139.45,139.10,139.21,636.0558
1727658900,139.21,139.53,139.16,139.48,404.8363
1727659800,139.48,139.49,138.96,138.97,647.1653
1727660700,138.97,139.04,137.45,137.52,306.0676
1727661600,137.52,137.62,137.23,137.34,534.0871
1727662500,137.34,137.47,136.90,137.03,406.9421
1727663400,137.03,137.20,136.86,137.03,469.6752
1727664300,137.03,137.05,137.03,137.05,515.5155
1727665200,137.05,137.08,136.60,136.64,481.3661
1727666100,136.64,136.82,136.21,136.39,490.6653
1727667000,136.39,136.47,136.30,136.37,272.3692
1727667900,136.37,136.55,136.25,136.43,378.3120
1727668800,136.43,136.63,136.09,136.29,585.8887
1727669700,136.29,136.34,136.10,136.15,630.2163
1727670600,136.15,136.16,136.14,136.15,745.1187
1727671500,136.15,136.29,136.00,136.15,669.4820
1727672400,136.15,136.40,136.11,136.37,240.2866
1727673300,136.37,136.56,135.88,136.08,717.8363
1727674200,136.08,136.19,135.90,136.02,668.4654
1727675100,136.02,136.64,135.91,136.53,571.5098
1727676000,136.53,136.58,136.40,136.45,764.0971
1727676900,136.45,136.46,135.74,135.75,408.2192
1727677800,135.75,135.76,135.47,135.48,542.7662
1727678700,135.48,135.55,135.41,135.48,654.0643
1727679600,135.48,136.60,135.34,136.45,405.2133
1727680500,136.45,136.53,136.40,136.48,377.9528
1727681400,136.48,136.92,136.44,136.88,508.9146
1727682300,136.88,136.91,136.34,136.37,613.9984
1727683200,136.37,136.44,135.92,135.99,714.5305
1727684100,135.99,136.03,135.46,135.50,486.3814
1727685000,135.50,135.64,135.13,135.27,584.2910
1727685900,135.27,135.56,135.22,135.52,468.0861
1727686800,135.52,135.56,135.25,135.29,596.3650
1727687700,135.29,135.34,134.53,134.58,601.7737
1727688600,134.58,134.62,134.50,134.54,585.5862
1727689500,134.54,134.68,133.67,133.80,800.5776
1727690400,133.80,133.91,133.09,133.19,587.9302
1727691300,133.19,134.02,133.11,133.93,614.5550
1727692200,133.93,133.99,133.82,133.88,546.4267
1727693100,133.88,133.92,133.74,133.78,371.3708
1727694000,133.78,134.05,133.76,134.03,471.1154
1727694900,134.03,134.04,133.75,133.76,401.5021
1727695800,133.76,133.85,133.53,133.62,639.3294
1727696700,133.62,133.83,133.50,133.71,700.4059
1727697600,133.71,134.08,133.67,134.04,489.5257
1727698500,134.04,134.48,134.00,134.44,277.7564
1727699400,134.44,134.48,134.36,134.40,353.7961
1727700300,134.40,135.02,134.14,134.76,517.6898
1727701200,134.76,135.24,134.69,135.17,284.9038
1727702100,135.17,135.34,134.59,134.77,403.2925
1727703000,134.77,134.79,134.28,134.30,462.3002
1727703900,134.30,134.44,133.86,133.99,455.6000
1727704800,133.99,134.11,133.47,133.58,524.3627
1727705700,133.58,133.93,133.58,133.93,188.7724
1727706600,133.93,134.00,133.65,133.72,628.3402
1727707500,133.72,133.73,133.47,133.48,239.6959
1727708400,133.48,133.53,133.41,133.47,700.4250
1727709300,133.47,133.61,133.40,133.54,387.5828
1727710200,133.54,133.68,133.43,133.56,240.6542
1727711100,133.56,133.68,133.23,133.34,285.7021
1727712000,133.34,133.44,133.07,133.16,835.2513
1727712900,133.16,133.91,133.00,133.75,402.6813
1727713800,133.75,133.81,133.50,133.56,434.0549
1727714700,133.56,133.61,133.06,133.11,401.3886
1727715600,133.11,133.13,132.51,132.53,292.3163
1727716500,132.53,132.72,131.93,132.13,638.8079
1727717400,132.13,133.01,132.11,132.99,443.4914
1727718300,132.99,133.20,132.82,133.03,609.6161
1727719200,133.03,133.07,132.24,132.27,234.3257
1727720100,132.27,132.48,131.38,131.58,713.2809
1727721000,131.58,132.32,131.54,132.27,522.4943
1727721900,132.27,132.43,132.24,132.41,654.4346
1727722800,132.41,132.71,131.96,132.26,154.6471
1727723700,132.26,132.48,132.09,132.31,598.4043
1727724600,132.31,132.57,132.31,132.57,580.0522
1727725500,132.57,132.66,132.55,132.64,432.0230
1727726400,132.64,133.18,132.48,133.03,464.1565
1727727300,133.03,133.32,132.87,133.17,645.1853
1727728200,133.17,133.20,133.13,133.16,357.5109
1727729100,133.16,133.50,133.12,133.46,500.8653
1727730000,133.46,133.50,133.34,133.38,139.2235
1727730900,133.38,133.40,133.18,133.19,428.9712
1727731800,133.19,133.22,132.57,132.60,733.6577
1727732700,132.60,132.82,132.52,132.74,430.7041
1727733600,132.74,132.80,132.45,132.52,361.2253
1727734500,132.52,132.63,132.18,132.30,585.0441
1727735400,132.30,132.68,132.29,132.67,250.1188
1727736300,132.67,132.75,132.27,132.35,274.5925
1727737200,132.35,132.49,132.15,132.29,565.7001
1727738100,132.29,132.38,132.04,132.13,510.8203
1727739000,132.13,132.24,131.17,131.28,498.7021
1727739900,131.28,132.12,131.23,132.08,454.8681
1727740800,132.08,132.37,131.98,132.27,284.8390
1727741700,132.27,132.52,132.13,132.38,441.6742
1727742600,132.38,132.61,132.35,132.59,542.7600
1727743500,132.59,132.60,132.43,132.45,416.8869
1727744400,132.45,132.70,132.37,132.62,321.4960
1727745300,132.62,132.70,132.45,132.52,676.3482
1727746200,132.52,132.82,132.50,132.80,662.9813
1727747100,132.80,132.87,131.80,131.87,358.0450
1727748000,131.87,131.94,130.90,130.98,542.8478
1727748900,130.98,131.36,130.96,131.34,592.0160
1727749800,131.34,131.62,131.27,131.55,637.8778
1727750700,131.55,131.77,131.30,131.52,309.8815
1727751600,131.52,132.12,131.38,131.98,508.6028
1727752500,131.98,132.29,131.89,132.19,761.7436
1727753400,132.19,133.03,132.14,132.98,417.8833
1727754300,132.98,133.62,132.62,133.26,388.8353
1727755200,133.26,133.37,133.25,133.37,862.2410
1727756100,133.37,133.61,133.20,133.44,469.4425
1727757000,133.44,133.88,133.21,133.66,247.8757
1727757900,133.66,134.02,133.49,133.86,402.1401
1727758800,133.86,134.02,133.32,133.47,614.0486
1727759700,133.47,133.56,133.40,133.49,537.2079
1727760600,133.49,133.78,133.47,133.76,606.9065
1727761500,133.76,134.26,133.59,134.09,576.4743
1727762400,134.09,134.56,133.99,134.47,278.1142
1727763300,134.47,134.68,134.11,134.32,521.2998
1727764200,134.32,134.40,133.83,133.91,481.2520
1727765100,133.91,134.40,133.81,134.30,647.5288
1727766000,134.30,134.67,133.27,133.64,345.3911
1727766900,133.64,134.32,133.55,134.23,253.2509
1727767800,134.23,134.24,134.17,134.18,542.6195
1727768700,134.18,134.18,133.91,133.92,524.9108
1727769600,133.92,133.92,133.35,133.36,834.3400
1727770500,133.36,133.49,133.09,133.22,598.8616
1727771400,133.22,133.49,133.08,133.36,410.7372
1727772300,133.36,133.54,133.33,133.51,470.0798
1727773200,133.51,134.12,133.37,133.97,582.9427
1727774100,133.97,134.00,133.88,133.90,765.0328
1727775000,133.90,134.17,132.98,133.25,610.8029
